,hhid,year,region,work10t12,work13t15,work16t18,uct,femaleh,satth,hhsize,f0t6,m0t6,f7t12,m7t12,f13t15,f16t18,f19t60,m13t15,m16t18,m19t60,f61,m61,quint,rural,treatement,pretreatment,posttreatment,treated,ptreat
6730,350910000310.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.5600946
6731,350910000310.0,2006,Java and Bali,0.0,0.0,0.0,1,Male,No education completed,3,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.5600946
6732,350910000311.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.521085
6733,350910000311.0,2006,Java and Bali,0.0,0.0,0.0,1,Male,No education completed,4,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.5769749
6734,350910000312.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Quintile 2,Rural,1.0,1.0,0.0,1.0,0.5103385
6735,350910000312.0,2006,Java and Bali,0.0,0.0,0.0,1,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.6467022
6736,350910000313.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.55794096
6737,350910000313.0,2006,Java and Bali,0.0,0.0,0.0,1,Female,No education completed,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.7608485
6738,350910000314.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 5 (richest),Rural,0.0,1.0,0.0,0.0,0.067832634
6739,350910000314.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.24008586
6740,350910000315.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.25244528
6741,350910000315.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.266229
6742,350919000401.0,2005,Java and Bali,0.0,0.0,1.0,0,Male,No education completed,5,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.2,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.53685826
6743,350919000401.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.5131924
6744,350919000403.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.4552174
6745,350919000403.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.4552174
6746,350919000405.0,2005,Java and Bali,0.0,0.0,1.0,0,Male,Primary,4,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.438841
6747,350919000405.0,2006,Java and Bali,0.0,0.0,1.0,0,Male,Primary,4,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.438841
6748,350919000406.0,2005,Java and Bali,0.0,0.0,0.0,0,Female,Primary,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.3581469
6749,350919000406.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.20240076
6750,350919000409.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.47191954
6751,350919000409.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.47191954
6752,350919000411.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.5600946
6753,350919000411.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.5600946
6754,350919000412.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,5,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.39644232
6755,350919000412.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,5,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.39644232
6756,350919000413.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.47191954
6757,350919000413.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.5006751
6758,350919000414.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.5782498
6759,350919000414.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.4391611
6760,350919000415.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.6666667,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.42611748
6761,350919000415.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.24008586
6762,350919000416.0,2005,Java and Bali,0.0,0.0,1.0,0,Male,Primary,5,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.4205406
6763,350919000416.0,2006,Java and Bali,0.0,1.0,0.0,0,Male,Primary,5,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.4205406
6764,350921000202.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,6,0.0,0.16666667,0.16666667,0.33333334,0.0,0.0,0.16666667,0.0,0.0,0.16666667,0.16666667,0.0,Quintile 2,Urban,0.0,1.0,0.0,0.0,0.29643703
6765,350921000202.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Junior secondary,6,0.0,0.16666667,0.16666667,0.33333334,0.0,0.0,0.16666667,0.0,0.0,0.16666667,0.0,0.0,Quintile 1 (poorest),Urban,0.0,0.0,1.0,0.0,0.34491017
6766,350921000205.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,Quintile 2,Urban,0.0,1.0,0.0,0.0,0.364614
6767,350921000205.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Urban,0.0,0.0,1.0,0.0,0.50174016
6768,350921000206.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,6,0.16666667,0.0,0.16666667,0.0,0.16666667,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Urban,0.0,1.0,0.0,0.0,0.3489963
6769,350921000206.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,6,0.0,0.0,0.16666667,0.0,0.0,0.0,0.5,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Urban,0.0,0.0,1.0,0.0,0.2963342
6770,350921000207.0,2005,Java and Bali,0.0,0.0,0.0,0,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 2,Urban,1.0,1.0,0.0,1.0,0.52273566
6771,350921000207.0,2006,Java and Bali,0.0,0.0,0.0,1,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 1 (poorest),Urban,1.0,0.0,1.0,1.0,0.6581926
6772,350921000208.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.299133
6773,350921000208.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,Quintile 2,Urban,0.0,0.0,1.0,0.0,0.2761789
6774,350921000209.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 4,Urban,0.0,1.0,0.0,0.0,0.21862881
6775,350921000209.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Junior secondary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,Quintile 5 (richest),Urban,0.0,0.0,1.0,0.0,0.049254738
6776,350921000210.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,6,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.33333334,0.0,0.0,0.16666667,0.0,0.16666667,Quintile 2,Urban,0.0,1.0,0.0,0.0,0.2500094
6777,350921000210.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,7,0.14285715,0.0,0.0,0.14285715,0.0,0.14285715,0.2857143,0.0,0.0,0.14285715,0.0,0.14285715,Quintile 2,Urban,0.0,0.0,1.0,0.0,0.23456307
6778,350921000211.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Senior secondary,5,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.13055098
6779,350921000211.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Senior secondary,5,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,Quintile 1 (poorest),Urban,0.0,0.0,1.0,0.0,0.22949438
6780,350921000212.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,Quintile 1 (poorest),Urban,1.0,1.0,0.0,1.0,0.5572046
6781,350921000212.0,2006,Java and Bali,0.0,0.0,0.0,1,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,Quintile 1 (poorest),Urban,1.0,0.0,1.0,1.0,0.5572046
6782,350921000213.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Quintile 2,Urban,1.0,1.0,0.0,1.0,0.5101027
6783,350921000213.0,2006,Java and Bali,0.0,0.0,0.0,1,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Quintile 2,Urban,1.0,0.0,1.0,1.0,0.64933544
6784,350921000214.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.27463344
6785,350921000214.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Urban,0.0,0.0,1.0,0.0,0.43728048
6786,350926000501.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.27351356
6787,350926000501.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.18881643
6788,350926000502.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.46767533
6789,350926000502.0,2006,Java and Bali,0.0,0.0,0.0,1,Male,Primary,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.46767533
6790,350926000503.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.4372648
6791,350926000503.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.4372648
6792,350926000504.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.5274979
6793,350926000504.0,2006,Java and Bali,0.0,0.0,0.0,1,Male,No education completed,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.53396475
6794,350926000505.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.56884354
6795,350926000505.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,5,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.5204697
6796,350926000506.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.3963014
6797,350926000506.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.4851682
6798,350926000508.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.60066557
6799,350926000508.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,5,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.546429
6800,350926000509.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,5,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.57482994
6801,350926000509.0,2006,Java and Bali,0.0,0.0,0.0,1,Male,No education completed,5,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.57482994
6802,350926000511.0,2005,Java and Bali,0.0,0.0,0.0,0,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.683258
6803,350926000511.0,2006,Java and Bali,0.0,0.0,0.0,0,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.55025846
6804,350926000513.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,5,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.5499729
6805,350926000513.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,5,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.5227103
6806,350926000514.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.6350793
6807,350926000514.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.58241963
6808,350926000515.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.369723
6809,350926000515.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.5071516
6810,350926000516.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.5878486
6811,350926000516.0,2006,Java and Bali,0.0,0.0,0.0,1,Male,No education completed,4,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.5878486
6812,351005000601.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Urban,0.0,1.0,0.0,0.0,0.40123877
6813,351005000601.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Urban,0.0,0.0,1.0,0.0,0.22871931
6814,351005000602.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.29656363
6815,351005000602.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Junior secondary,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Quintile 2,Urban,0.0,0.0,1.0,0.0,0.31108674
6816,351005000603.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,Quintile 4,Urban,0.0,1.0,0.0,0.0,0.13574962
6817,351005000603.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,Quintile 5 (richest),Urban,0.0,0.0,1.0,0.0,0.05588229
6818,351005000605.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.18044707
6819,351005000605.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,6,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.18925193
6820,351005000606.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Junior secondary,4,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.14912337
6821,351005000606.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Senior secondary,4,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.09166479
6822,351005000607.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Junior secondary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 4,Urban,0.0,1.0,0.0,0.0,0.11028276
6823,351005000607.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,3,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Urban,0.0,0.0,1.0,0.0,0.14954771
6824,351005000608.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Senior secondary,4,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.11089574
6825,351005000608.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Senior secondary,4,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 4,Urban,0.0,0.0,1.0,0.0,0.07640358
6826,351005000610.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,8,0.0,0.25,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.25,0.125,0.125,Quintile 2,Urban,0.0,1.0,0.0,0.0,0.23016131
6827,351005000610.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,6,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.16666667,0.16666667,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.16516782
6828,351005000613.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.25,Quintile 2,Urban,0.0,1.0,0.0,0.0,0.25332278
6829,351005000613.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.21370216
6830,351005000615.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,Junior secondary,4,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.18693689
6831,351005000615.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,Junior secondary,4,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.18693689
6832,351005000616.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.39952615
6833,351005000616.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Quintile 2,Urban,0.0,0.0,1.0,0.0,0.48270094
6834,351007000303.0,2005,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,Quintile 5 (richest),Rural,0.0,1.0,0.0,0.0,0.09644874
6835,351007000303.0,2006,Java and Bali,0.0,0.0,0.0,0,Male,No education completed,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.30294383
6836,351007000305.0,2005,Java and Bali,0.0,0.0,0.0,0,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Quintile 4,Rural,1.0,1.0,0.0,1.0,0.4846753
